"Date","AUD","CAD","CHF","CLP","CNH","EUR","GBP","JPY","NOK","NZD","SEK","SGD","XAG","XAU","XDR","GOVT_USD_USA_3m","GOVT_USD_USA_6m","GOVT_USD_USA_1y","GOVT_USD_USA_2y","GOVT_USD_USA_3y","GOVT_USD_USA_5y","GOVT_USD_USA_7y","GOVT_USD_USA_9y","GOVT_USD_USA_10y","GOVT_USD_USA_15y","GOVT_USD_USA_20y","GOVT_USD_USA_30y","AGEN_USD_USA_3m","AGEN_USD_USA_6m","AGEN_USD_USA_1y","AGEN_USD_USA_2y","AGEN_USD_USA_3y","AGEN_USD_USA_5y","AGEN_USD_USA_7y","AGEN_USD_USA_9y","AGEN_USD_USA_10y","GOVT_CAD_CAN_3m","GOVT_CAD_CAN_6m","GOVT_CAD_CAN_1y","GOVT_CAD_CAN_2y","GOVT_CAD_CAN_3y","GOVT_CAD_CAN_5y","GOVT_CAD_CAN_7y","GOVT_CAD_CAN_9y","GOVT_CAD_CAN_10y","GOVT_CAD_CAN_15y","GOVT_CAD_CAN_20y","GOVT_CAD_CAN_30y","AGEN_CAD_CAN_3m","AGEN_CAD_CAN_6m","AGEN_CAD_CAN_1y","AGEN_CAD_CAN_2y","AGEN_CAD_CAN_3y","AGEN_CAD_CAN_5y","AGEN_CAD_CAN_7y","AGEN_CAD_CAN_9y","AGEN_CAD_CAN_10y","GOFO_XAU_1m","GOFO_XAU_3m","GOFO_XAU_6m","GOFO_XAU_1y"
2013-08-15,0.9083,1.0347,0.9347,511.47,6.1118,1.3251,1.5555,97.83,5.9511,0.8029,6.5453,1.2742,2200,1329.75,1.51815,0.000461,0.000615,0.001084,0.003495,0.006908,0.015304,0.021833,0.026468,0.027962,0.034443,0.036404,0.0379,0.001074,0.001186,0.002279,0.004549,0.008183,0.01801,0.02588,0.032124,0.03405,0.00974,0.010315,0.01127,0.01173,0.014727,0.020304,0.023895,0.026394,0.027377,0.02943,0.031449,0.031348,0.009793,0.010396,0.011402,0.013355,0.016831,0.02324,0.027822,0.030582,0.031713,-0.0011,-0.0008,0.000025,0.001375
2013-08-16,0.92,1.035,0.9258,510.52,6.1086,1.3333,1.5613,97.57,5.9154,0.8107,6.5167,1.2695,2283,1369.25,1.522,0.00045,0.000609,0.001148,0.003489,0.007133,0.015783,0.022412,0.02715,0.028603,0.035002,0.0369,0.038348,0.001018,0.001136,0.002299,0.004486,0.008352,0.018432,0.026401,0.032749,0.034634,0.009839,0.010409,0.011366,0.011941,0.015037,0.020744,0.024358,0.026898,0.027846,0.029998,0.032105,0.03181,0.009956,0.010553,0.011562,0.01368,0.017254,0.023733,0.028297,0.031099,0.032395,-0.0011167,-0.0008167,-0.00005,0.0013667
2013-08-19,0.9148,1.0327,0.9249,516,6.1169,1.3351,1.567,97.97,5.9035,0.8083,6.5015,1.2757,2323,1365,1.52228,0.00034,0.000606,0.001141,0.003668,0.007485,0.016287,0.023021,0.027814,0.029083,0.035328,0.037233,0.038778,0.001037,0.001162,0.002341,0.004663,0.008702,0.018934,0.027009,0.033411,0.035212,0.009821,0.010394,0.011326,0.011996,0.015177,0.020964,0.024657,0.027258,0.028204,0.030332,0.032413,0.032127,0.009925,0.010525,0.011509,0.013722,0.017382,0.02394,0.028584,0.031447,0.032741,-0.0011,-0.0008,-0.0001,0.0013
2013-08-20,0.9081,1.0386,0.9177,515.99,6.1126,1.3427,1.5679,97.13,5.9451,0.7974,6.4791,1.2757,2287,1372.5,1.52436,0.000135,0.000554,0.001304,0.003448,0.007153,0.015667,0.022291,0.027116,0.028425,0.034706,0.036672,0.038313,0.00087,0.001048,0.002312,0.004468,0.008294,0.018239,0.026253,0.032688,0.034479,0.009845,0.01046,0.011169,0.011641,0.014711,0.020276,0.023969,0.026572,0.027531,0.02972,0.031859,0.031599,0.009946,0.010588,0.011349,0.013364,0.016912,0.023249,0.027893,0.030757,0.032065,-0.0011,-0.0008833,-0.0001,0.0013167
2013-08-21,0.9019,1.0446,0.9204,515.68,6.1173,1.3377,1.5689,97.67,6.0585,0.7875,6.5645,1.2796,2294,1363,1.52431,0.000136,0.000461,0.001302,0.003765,0.007738,0.016666,0.023314,0.027962,0.029229,0.035441,0.037417,0.03899,0.000736,0.00105,0.002384,0.004822,0.008917,0.019275,0.027313,0.03357,0.03532,0.009737,0.010274,0.011147,0.012067,0.015039,0.020964,0.024605,0.027236,0.028207,0.030312,0.03237,0.032095,0.009867,0.010432,0.011358,0.013619,0.017271,0.023967,0.028559,0.031451,0.032771,-0.0010833,-0.0008833,-0.0002,0.0012333
2013-08-22,0.9022,1.0512,0.9246,513.07,6.1163,1.3346,1.5573,98.61,6.0976,0.7839,6.5163,1.2819,2307,1375.5,1.51863,0.000135,0.00042,0.001231,0.003937,0.008122,0.016947,0.023337,0.027848,0.029083,0.035044,0.036937,0.038442,0.000822,0.001047,0.002361,0.004898,0.009406,0.01966,0.027441,0.033561,0.035278,0.009714,0.010264,0.011107,0.011933,0.014942,0.020809,0.02444,0.027086,0.02807,0.0302,0.03228,0.031993,0.009784,0.010361,0.011256,0.013425,0.017112,0.023751,0.028333,0.031241,0.032573,-0.0012167,-0.0009167,-0.0001667,0.0012833
2013-08-23,0.9031,1.0524,0.9194,508.28,6.113,1.3402,1.5593,98.48,6.0211,0.78,6.4897,1.2782,2306,1377.5,1.52042,0.000129,0.000536,0.001281,0.003891,0.007986,0.016438,0.022707,0.027288,0.028452,0.034371,0.036235,0.037716,0.000869,0.001133,0.002396,0.004824,0.00924,0.019123,0.026782,0.032972,0.034619,0.009716,0.010238,0.01107,0.011869,0.014746,0.020442,0.023993,0.026597,0.027588,0.029723,0.031808,0.031556,0.009856,0.010406,0.011289,0.01343,0.016986,0.023454,0.027956,0.030822,0.032161,-0.0010833,-0.0007667,-0.0001,0.0013667
2013-08-26,0.9049,1.0513,0.9231,511.4,6.1131,1.3375,1.5578,98.53,6.0379,0.7866,6.5125,1.2796,,,1.52093,0.00012,0.000448,0.001143,0.003821,0.007834,0.016173,0.022396,0.027022,0.028192,0.034155,0.036,0.037473,0.000813,0.00108,0.002343,0.004665,0.009,0.01877,0.026383,0.032618,0.03427,0.009763,0.010248,0.011067,0.011826,0.014663,0.020357,0.02361,0.026164,0.027151,0.029301,0.031398,0.031143,0.009905,0.010418,0.011289,0.01339,0.016906,0.023372,0.027576,0.030391,0.031726,,,,
2013-08-27,0.8965,1.0505,0.9178,514.91,6.1157,1.3395,1.554,97.19,6.0181,0.7787,6.4922,1.2831,2429,1419.25,1.52041,0.00021,0.000415,0.001145,0.003713,0.007451,0.01548,0.021579,0.026215,0.027411,0.033375,0.035222,0.036728,0.000762,0.000915,0.002223,0.004502,0.008562,0.018021,0.025511,0.031756,0.033434,0.009726,0.010161,0.010969,0.011542,0.014178,0.019403,0.022762,0.025278,0.026259,0.028441,0.030566,0.030301,0.00986,0.010322,0.011182,0.013097,0.016413,0.022409,0.026719,0.029496,0.030826,-0.0005,-0.0003167,0.0001167,0.0014167
2013-08-28,0.8944,1.0486,0.9213,513.6,6.117,1.334,1.5538,97.68,6.0548,0.7804,6.5091,1.2782,2474,1419.5,1.5206,0.000133,0.000469,0.001174,0.004004,0.007874,0.016104,0.022242,0.026804,0.028225,0.033859,0.035703,0.037209,0.000747,0.000983,0.002315,0.004811,0.008992,0.018663,0.026191,0.032362,0.034065,0.009731,0.010179,0.011044,0.01193,0.014651,0.020037,0.023432,0.025912,0.0269,0.029023,0.031053,0.030773,0.009918,0.010394,0.01131,0.013539,0.016939,0.023097,0.027442,0.030183,0.03152,-0.0004833,-0.00025,0.0001333,0.0014
2013-08-29,0.8926,1.0513,0.9316,511.71,6.1178,1.3225,1.5494,98.43,6.1063,0.7758,6.6,1.2752,2411,1407.75,1.51619,0.000202,0.000432,0.001204,0.003997,0.007895,0.016143,0.022228,0.026747,0.028169,0.033693,0.035507,0.036976,0.000786,0.000956,0.002355,0.004835,0.009044,0.018732,0.026208,0.032337,0.034041,0.009773,0.010211,0.011089,0.011914,0.014619,0.019935,0.023302,0.025775,0.026763,0.028894,0.030929,0.030641,0.009914,0.010379,0.011309,0.013476,0.01686,0.022948,0.027265,0.03,0.031336,-0.0004667,-0.00015,0.0002,0.0014833
2013-08-30,0.8907,1.0547,0.9325,509.78,6.1179,1.3185,1.5471,98.13,6.1277,0.7733,6.6387,1.2769,2364,1394.75,1.51528,0.000216,0.000481,0.001216,0.003932,0.0079,0.016385,0.022519,0.0269,0.028269,0.033679,0.035352,0.036698,0.000696,0.0009,0.002264,0.004795,0.009074,0.019,0.026524,0.032514,0.034166,0.009629,0.010108,0.011005,0.011829,0.014517,0.019825,0.023333,0.025821,0.026807,0.028901,0.030901,0.030628,0.009831,0.010337,0.011286,0.013453,0.01682,0.022899,0.027359,0.030108,0.031442,-0.0000667,0.00025,0.0005667,0.0016667
2013-09-02,0.8981,1.0543,0.9342,510.11,6.1151,1.319,1.5565,99.36,6.083,0.7814,6.6071,1.2744,2397,1392.25,,0.000141,0.000443,0.001239,0.003984,0.00796,0.016433,0.022558,0.026927,0.028297,0.033703,0.035375,0.036718,0.000728,0.000939,0.002313,0.004853,0.009141,0.019055,0.02657,0.032549,0.0342,0.009661,0.010139,0.011031,0.011867,0.014553,0.019857,0.023362,0.025847,0.026828,0.028922,0.030919,0.030646,0.009905,0.01041,0.011354,0.013532,0.016897,0.022972,0.027429,0.030175,0.031504,0.0000167,0.00025,0.0006,0.0015833
2013-09-03,0.9061,1.0541,0.9379,510.74,6.1142,1.3157,1.5531,99.8,6.0834,0.7803,6.6173,1.2774,2421,1399.5,1.51177,0.000092,0.000408,0.001285,0.004147,0.008194,0.016816,0.023145,0.027633,0.029034,0.03463,0.036324,0.037666,0.000642,0.000868,0.002323,0.00498,0.009338,0.019401,0.027121,0.033218,0.034901,0.009749,0.010227,0.01111,0.012175,0.014917,0.020452,0.023932,0.026467,0.02746,0.029619,0.031678,0.031414,0.010007,0.010513,0.011449,0.013855,0.017277,0.023583,0.028014,0.03081,0.032152,0.0000833,0.0002833,0.0006,0.0016833
2013-09-04,0.9177,1.0486,0.9362,507.59,6.1132,1.3197,1.5629,99.53,6.0699,0.7911,6.6032,1.2741,2371,1390,1.51252,0.000078,0.000379,0.001399,0.00473,0.008905,0.017504,0.023689,0.028066,0.029444,0.034777,0.036415,0.037713,0.000629,0.000839,0.002437,0.005543,0.01003,0.020069,0.027644,0.033631,0.035291,0.00978,0.010242,0.011174,0.012415,0.015222,0.020946,0.024393,0.026905,0.027896,0.030026,0.032054,0.031766,0.009959,0.010448,0.011433,0.014016,0.017502,0.023997,0.028395,0.031169,0.032508,0,0.00024,0.00058,0.0016667
2013-09-05,0.9127,1.0511,0.9447,509.36,6.1143,1.312,1.5589,100.03,6.1279,0.7891,6.6778,1.281,2352,1385,1.5132,0.00006,0.000443,0.001549,0.005254,0.009838,0.01863,0.02462,0.029124,0.03045,0.035722,0.037369,0.038631,0.000611,0.000903,0.002586,0.006034,0.010929,0.021161,0.028642,0.034656,0.036264,0.009719,0.010156,0.011257,0.012995,0.015907,0.021875,0.02526,0.027675,0.028652,0.030736,0.032721,0.032445,0.00987,0.010335,0.011488,0.014568,0.018159,0.024899,0.029235,0.031911,0.033237,-0.0001333,0.0001667,0.0006,0.0016833
2013-09-06,0.9195,1.0384,0.9387,507.03,6.1124,1.3157,1.563,98.92,6.0925,0.7987,6.645,1.2735,2305,1387,1.50848,0.000021,0.000291,0.001201,0.004583,0.009054,0.017684,0.02374,0.028458,0.029823,0.035327,0.037052,0.038402,0.000486,0.00075,0.002318,0.005331,0.010114,0.020184,0.02773,0.033958,0.035605,0.009804,0.010274,0.011336,0.012798,0.015648,0.021683,0.025043,0.027457,0.028444,0.030615,0.032682,0.032397,0.009908,0.010406,0.011519,0.014524,0.018053,0.02466,0.02897,0.031646,0.032981,-0.00018,0.00014,0.00052,0.0017333
2013-09-09,0.9218,1.0371,0.9321,508.2,6.1088,1.3254,1.5721,99.58,6.0207,0.8012,6.5706,1.2709,2364,1390,1.51363,,0.000174,0.001078,0.004507,0.008771,0.017339,0.023551,0.028263,0.029644,0.035176,0.03693,0.038305,0.000532,0.00072,0.002282,0.005306,0.009882,0.01989,0.027592,0.033814,0.035477,0.009734,0.010226,0.011363,0.012989,0.015518,0.021387,0.024734,0.027151,0.028134,0.030318,0.032394,0.032097,0.009934,0.010453,0.011541,0.014511,0.018018,0.024459,0.028756,0.031435,0.032766,-0.00015,0.00025,0.0006167,0.0016167
2013-09-10,0.9302,1.0355,0.9349,506.42,6.1104,1.3266,1.5721,100.42,5.9299,0.8061,6.5496,1.2685,2332,1358.25,1.51534,0.000144,0.000189,0.001167,0.004795,0.00916,0.017851,0.024003,0.028728,0.03016,0.035618,0.037357,0.038708,0.000578,0.000748,0.002384,0.005616,0.010293,0.020424,0.028066,0.034301,0.036015,0.009688,0.010193,0.011379,0.013227,0.015818,0.021935,0.025408,0.027862,0.02883,0.030973,0.033009,0.032714,0.009903,0.010436,0.011574,0.014764,0.018334,0.025023,0.029447,0.032163,0.033478,-0.0000833,0.0003,0.0006333,0.0016833
2013-09-11,0.9316,1.0331,0.931,503.99,6.1089,1.3301,1.5812,99.98,5.914,0.8071,6.5238,1.2677,2291,1363.75,1.51652,0.000078,0.00021,0.001175,0.004537,0.008725,0.017247,0.023366,0.028218,0.029663,0.035162,0.036923,0.038331,0.000547,0.000753,0.002358,0.005337,0.009837,0.019799,0.027408,0.03377,0.035497,0.009703,0.010203,0.011356,0.013098,0.015658,0.021704,0.025109,0.027567,0.028549,0.030733,0.032808,0.032556,0.009906,0.010433,0.011539,0.014623,0.018162,0.02478,0.029135,0.031855,0.033186,-0.00005,0.0003,0.00064,0.00175
2013-09-12,0.9274,1.0316,0.9284,502.06,6.1096,1.3308,1.5825,99.11,5.902,0.8141,6.5266,1.2667,2267,1328,1.51972,0.00013,0.000182,0.000961,0.004537,0.008819,0.017327,0.023417,0.028203,0.029637,0.035056,0.036861,0.038313,0.000685,0.00081,0.00225,0.005447,0.01004,0.019989,0.027569,0.03386,0.035577,0.009608,0.010107,0.011218,0.012951,0.015478,0.021606,0.025027,0.027481,0.028448,0.03062,0.032684,0.03247,0.009791,0.010317,0.01138,0.014456,0.017961,0.024662,0.029033,0.031748,0.033064,-0.0001,0.00025,0.00065,0.0016833
2013-09-13,0.9243,1.0336,0.9332,505.15,6.1143,1.3259,1.5865,99.34,5.9366,0.8135,6.568,1.2697,2172,1318.5,1.519,0.000166,0.000258,0.001133,0.004366,0.008658,0.017111,0.023068,0.027938,0.029348,0.034773,0.036606,0.038092,0.000664,0.000831,0.002316,0.005264,0.009867,0.019761,0.027209,0.033584,0.035276,0.009631,0.010146,0.011221,0.012974,0.015521,0.021516,0.024885,0.027331,0.028304,0.030483,0.032553,0.032353,0.009809,0.010351,0.011379,0.014474,0.018,0.024567,0.028886,0.031594,0.032915,0.0000333,0.0003667,0.0007167,0.0018333
2013-09-16,0.9342,1.0311,0.9254,503.01,6.1077,1.3353,1.5935,98.78,5.8989,0.8183,6.4901,1.2601,2188,1324,1.52357,0.000122,0.000209,0.001055,0.004005,0.00805,0.016504,0.022626,0.02776,0.029215,0.034883,0.036855,0.03847,0.000761,0.000942,0.002348,0.004954,0.009311,0.019205,0.026818,0.033457,0.035194,0.009593,0.01009,0.011182,0.012806,0.015317,0.021399,0.024882,0.027451,0.02843,0.030666,0.032787,0.032599,0.009762,0.010286,0.01133,0.014297,0.017786,0.02444,0.028874,0.031705,0.033032,0.000325,0.0006,0.00088,0.00178
2013-09-17,0.9356,1.0291,0.9278,501.94,6.1104,1.3348,1.5902,99.33,5.9016,0.8237,6.4687,1.2605,2197,1312.25,1.52371,0.000094,0.000213,0.001041,0.00392,0.007913,0.016429,0.022605,0.027656,0.029099,0.034643,0.036566,0.038183,0.000692,0.000906,0.002294,0.004771,0.009075,0.019032,0.026698,0.033255,0.03498,0.009626,0.010067,0.011106,0.012813,0.015335,0.021851,0.025318,0.027414,0.028377,0.030651,0.032614,0.032417,0.009736,0.010205,0.011195,0.014245,0.017746,0.024433,0.028851,0.031609,0.032921,0.00042,0.00068,0.00092,0.00174
2013-09-18,0.935,1.0317,0.9255,501.15,6.1118,1.3347,1.5969,98.93,5.9021,0.8216,6.4663,1.2594,2147,1301,1.52431,0.000069,0.000093,0.000793,0.003327,0.006775,0.014542,0.020613,0.025853,0.02745,0.033277,0.035421,0.037264,0.00065,0.00087,0.002131,0.004231,0.007991,0.017198,0.024759,0.031505,0.033384,0.009601,0.009993,0.01098,0.012425,0.014754,0.020841,0.024336,0.026517,0.027482,0.029875,0.031948,0.031769,0.009709,0.010129,0.011068,0.013855,0.017163,0.023421,0.027868,0.03071,0.032024,0.0005,0.00074,0.00094,0.00164
2013-09-19,0.9463,1.0223,0.9103,493.19,6.1096,1.3542,1.6063,99.48,5.8119,0.8382,6.3282,1.2466,2300,1365.5,1.534,0.000053,0.000017,0.000976,0.003577,0.007217,0.015302,0.021405,0.026622,0.028282,0.034034,0.036105,0.037905,0.000671,0.000851,0.002179,0.004459,0.00841,0.017935,0.025529,0.032151,0.034094,0.009661,0.010054,0.011019,0.012444,0.014834,0.021075,0.024613,0.02688,0.028049,0.030478,0.032384,0.032204,0.009796,0.010217,0.011134,0.013901,0.01727,0.023683,0.028172,0.0311,0.032418,0.00045,0.0007333,0.0009667,0.00165
2013-09-20,0.9386,1.0289,0.9115,495.26,6.1113,1.351,1.6,99.61,5.9326,0.8361,6.3723,1.2511,2274,1349.25,1.53226,0.000236,0.000253,0.001058,0.003357,0.006917,0.015008,0.02109,0.026271,0.027935,0.033641,0.035648,0.037332,0.000659,0.000849,0.002106,0.004278,0.00815,0.017671,0.025244,0.031829,0.033776,0.00949,0.009908,0.010823,0.012051,0.014442,0.020687,0.024241,0.026503,0.027673,0.030092,0.03199,0.031828,0.009608,0.010054,0.010921,0.013491,0.016861,0.023277,0.027782,0.030706,0.032024,0.0006,0.0009167,0.0011667,0.00175
2013-09-23,0.9444,1.0297,0.911,496.32,6.1132,1.3492,1.6032,98.7,5.9209,0.837,6.3843,1.2511,2168,1323,1.53213,0.000003,0.000258,0.000896,0.003473,0.006953,0.014864,0.020912,0.026023,0.027604,0.033409,0.035396,0.037103,0.000287,0.00049,0.00178,0.00397,0.008262,0.018103,0.025641,0.031658,0.033622,0.00951,0.009919,0.010779,0.01189,0.014258,0.020354,0.023862,0.026079,0.027249,0.029679,0.031583,0.031421,0.009579,0.010015,0.010827,0.013281,0.016628,0.022896,0.027364,0.030233,0.031551,0.0007,0.0009667,0.0012,0.0017167
2013-09-24,0.9394,1.03,0.911,497.94,6.1185,1.3492,1.5985,98.67,5.9754,0.828,6.4048,1.2542,2144,1314.25,1.53013,0.000078,0.000297,0.000879,0.003409,0.006855,0.014586,0.020512,0.025533,0.027133,0.032829,0.034783,0.036527,0.000315,0.000457,0.001715,0.00391,0.008167,0.017828,0.025245,0.031171,0.033153,0.009507,0.009845,0.010713,0.011927,0.014201,0.019966,0.02342,0.025601,0.026776,0.029252,0.031198,0.031024,0.009639,0.010005,0.010825,0.013382,0.016634,0.02257,0.026986,0.029818,0.031142,0.0009333,0.0011333,0.0013333,0.0018333
2013-09-25,0.9368,1.0296,0.9109,500.75,6.1177,1.3507,1.6069,98.69,6.0195,0.8249,6.431,1.2539,2168,1322.75,1.53232,0.000017,0.000242,0.000953,0.003317,0.006539,0.014231,0.020148,0.025242,0.026846,0.032607,0.034665,0.036707,0.000302,0.00045,0.001736,0.003862,0.007996,0.017517,0.024925,0.030925,0.03291,0.009548,0.009868,0.010666,0.011906,0.014108,0.019634,0.02311,0.025304,0.026492,0.028985,0.030944,0.030759,0.009581,0.009928,0.010777,0.01336,0.016541,0.022239,0.026676,0.029521,0.030858,0.0011167,0.0012667,0.0015333,0.002
2013-09-26,0.936,1.0331,0.911,500.3,6.1193,1.3481,1.6004,98.95,5.9943,0.828,6.4249,1.2553,2197,1333,1.53212,0.000123,0.000368,0.000917,0.003332,0.006633,0.014365,0.020359,0.025458,0.027061,0.032816,0.034698,0.036759,0.000407,0.000575,0.001701,0.003883,0.008095,0.017658,0.025142,0.031147,0.033131,0.009525,0.009849,0.010631,0.012023,0.014277,0.019877,0.023326,0.025481,0.02666,0.029134,0.031073,0.030852,0.009573,0.009924,0.010759,0.013542,0.016775,0.022548,0.026958,0.029764,0.031091,0.0011333,0.00128,0.001475,0.001975
2013-09-27,0.9316,1.0303,0.9045,502.46,6.1167,1.3541,1.6122,98.25,5.9986,0.8262,6.4206,1.2554,2161,1341,1.53263,0.000023,0.000183,0.000871,0.003259,0.006441,0.01404,0.020102,0.025212,0.026812,0.032633,0.034547,0.036667,0.000201,0.000284,0.001548,0.003704,0.007797,0.017226,0.024778,0.030794,0.032776,0.009528,0.00983,0.01058,0.011886,0.014113,0.019208,0.022711,0.025168,0.026343,0.028833,0.030988,0.030802,0.009588,0.009918,0.010719,0.013418,0.016623,0.022191,0.026655,0.029463,0.030786,0.00122,0.00136,0.00154,0.00202
2013-09-30,0.9351,1.0279,0.9042,503.37,6.1168,1.3535,1.6194,98.12,6.0147,0.8329,6.4235,1.2548,2168,1326.5,1.53408,0.000027,0.000197,0.000917,0.003184,0.006319,0.013906,0.020069,0.025101,0.026714,0.032583,0.034545,0.036792,0.000284,0.000407,0.001624,0.00367,0.007717,0.017134,0.024687,0.030724,0.03272,0.009539,0.009842,0.010572,0.01179,0.01398,0.019044,0.022514,0.025038,0.026219,0.028717,0.030877,0.030696,0.009617,0.009948,0.010729,0.01334,0.016509,0.022044,0.026474,0.029351,0.03068,0.001125,0.001275,0.00145,0.002
2013-10-01,0.9384,1.0325,0.9062,502.92,6.1146,1.3525,1.6204,98.1,5.9919,0.8254,6.3677,1.2522,2170,1290.75,1.53688,0.000138,0.000217,0.000976,0.003362,0.006674,0.014417,0.020588,0.025519,0.027147,0.032969,0.034891,0.037147,0.000435,0.000516,0.001772,0.003857,0.00808,0.017654,0.025216,0.031152,0.033161,0.009588,0.0099,0.010636,0.011918,0.014132,0.019356,0.022484,0.024987,0.026167,0.028669,0.031133,0.030984,0.00973,0.010069,0.010857,0.013331,0.016524,0.02222,0.026609,0.029464,0.030792,0.001,0.001175,0.0013833,0.00194
2013-10-02,0.9367,1.0339,0.9015,501.9,6.1124,1.3589,1.6228,97.27,6.014,0.8259,6.3667,1.2495,2114,1306.25,1.53596,,0.000303,0.000925,0.003198,0.006299,0.013914,0.01989,0.024904,0.026576,0.032437,0.034607,0.036941,0.000237,0.000387,0.001605,0.003624,0.007637,0.017082,0.024649,0.030669,0.032722,0.009481,0.009843,0.010549,0.011706,0.013877,0.019064,0.022194,0.024747,0.025952,0.028493,0.030993,0.030873,0.009584,0.009974,0.010731,0.013081,0.01623,0.021889,0.02628,0.029184,0.030538,0.00096,0.0011667,0.00136,0.00188
2013-10-03,0.9385,1.0314,0.9,500.35,6.1086,1.3623,1.617,97.29,5.9532,0.8292,6.3463,1.2493,2157,1316,1.53909,0.000232,0.000246,0.00096,0.00309,0.006129,0.013732,0.019756,0.025012,0.026715,0.032757,0.034856,0.037259,0.000526,0.000562,0.001762,0.003678,0.007628,0.016961,0.024576,0.030637,0.032722,0.009534,0.009918,0.010631,0.011756,0.013912,0.019062,0.022207,0.024773,0.025985,0.028577,0.031124,0.03103,0.009642,0.010054,0.010818,0.013136,0.016271,0.021892,0.026298,0.029216,0.030577,0.00098,0.00116,0.00136,0.00196
2013-10-04,0.9448,1.0305,0.9032,499.43,6.1068,1.3596,1.6074,97.13,5.957,0.834,6.4012,1.2459,2165,1309.75,1.5377,0.000183,0.00025,0.001018,0.003352,0.006499,0.01433,0.020323,0.02549,0.027156,0.033079,0.035113,0.037423,0.000686,0.000615,0.001856,0.00395,0.008008,0.017569,0.025153,0.031125,0.033174,0.009508,0.009956,0.010696,0.01194,0.014157,0.019454,0.022619,0.02522,0.026418,0.028936,0.031414,0.031296,0.009638,0.010114,0.010905,0.013342,0.016538,0.022306,0.026732,0.029685,0.031031,0.0009833,0.00115,0.0013667,0.0018667
2013-10-07,0.9424,1.0301,0.9047,499.54,6.1097,1.3571,1.608,97.03,5.9692,0.8312,6.4222,1.2479,2177,1323.5,1.53747,0.000351,0.000283,0.001059,0.003372,0.006636,0.014245,0.020154,0.025308,0.026962,0.032829,0.034847,0.037023,0.000789,0.000558,0.00183,0.004023,0.008098,0.017438,0.024936,0.030897,0.032932,0.009497,0.009916,0.010638,0.011825,0.014049,0.019435,0.022594,0.025155,0.026351,0.028877,0.031258,0.031148,0.009635,0.010081,0.010855,0.013235,0.016438,0.022145,0.026765,0.029528,0.030872,0.00095,0.0011667,0.0013,0.00175
2013-10-08,0.9456,1.0326,0.9031,499.51,6.1103,1.3597,1.6106,96.95,5.9539,0.8319,6.409,1.2479,2230,1329.5,1.53722,0.00058,0.000481,0.001171,0.003792,0.00701,0.014507,0.020293,0.0254,0.027027,0.032852,0.034853,0.037014,0.001307,0.000746,0.002108,0.004499,0.008529,0.017757,0.025133,0.031046,0.033054,0.009353,0.00974,0.010534,0.011852,0.014062,0.019463,0.022556,0.025124,0.026313,0.02886,0.03126,0.031143,0.009467,0.009881,0.010728,0.013238,0.016427,0.022149,0.026703,0.029473,0.03081,0.0010667,0.00115,0.00135,0.00188
2013-10-09,0.9443,1.0397,0.9099,500.71,6.1131,1.3516,1.5931,97.19,6.0052,0.8307,6.4662,1.2509,2210,1304,1.53353,0.000279,0.000575,0.001105,0.003619,0.006936,0.014422,0.02061,0.02576,0.027453,0.033072,0.03513,0.03745,0.001354,0.001037,0.002139,0.004302,0.008131,0.017797,0.025375,0.031381,0.033406,0.009139,0.009556,0.010405,0.011898,0.014121,0.019555,0.022638,0.02521,0.026419,0.028983,0.031398,0.031283,0.009271,0.009716,0.010616,0.013312,0.016513,0.02227,0.026813,0.029587,0.030944,0.0010667,0.0012,0.0013167,0.00192
2013-10-10,0.9457,1.0384,0.9109,497.39,6.1061,1.3522,1.5954,98.08,6.0448,0.8293,6.5062,1.2494,2193,1298.5,1.53276,,0.000495,0.001054,0.003433,0.006895,0.014474,0.020806,0.025786,0.027683,0.033302,0.035273,0.037463,0.001287,0.001083,0.002115,0.004254,0.008128,0.017887,0.02561,0.031645,0.033674,0.009094,0.009533,0.010445,0.012057,0.014334,0.019764,0.022809,0.0254,0.026623,0.029239,0.0317,0.031581,0.009169,0.009635,0.010598,0.013413,0.016669,0.02242,0.026926,0.029719,0.03109,0.00105,0.0012333,0.0013,0.0017667
2013-10-11,0.9463,1.0386,0.9099,497.29,6.1065,1.3562,1.5946,98.3,5.9943,0.8318,6.4698,1.2469,2152,1265.5,1.5344,0.000461,0.000589,0.00114,0.003532,0.00686,0.014455,0.020856,0.025876,0.027775,0.033381,0.035357,0.03763,0.001082,0.001231,0.002154,0.004274,0.008014,0.017788,0.02558,0.031655,0.033687,0.009048,0.009556,0.010505,0.012117,0.014359,0.01977,0.022896,0.025467,0.0267,0.029282,0.031711,0.031602,0.009069,0.009604,0.010525,0.013539,0.016561,0.022293,0.02688,0.029653,0.031035,0.0008167,0.0009833,0.0012167,0.0017667
2013-10-14,0.9479,1.0347,0.9072,499.06,6.1018,1.3586,1.6015,98.12,5.9751,0.8357,6.4582,1.2444,2152,1285.5,,0.000372,0.000634,0.001137,0.003456,0.006795,0.014485,0.020879,0.025837,0.027634,0.033236,0.03521,0.03748,0.00106,0.001283,0.002218,0.004343,0.008093,0.017864,0.025649,0.031712,0.033741,0.009048,0.009545,0.010496,0.012112,0.014354,0.019761,0.022883,0.025453,0.026681,0.029263,0.031688,0.031579,0.009107,0.009633,0.010556,0.013674,0.016495,0.022223,0.027006,0.029778,0.030954,0.00045,0.0006833,0.0009667,0.0015167
